ID,LST_num,condition,puzzles,solutions
2257,,Quaternary,1300400100500104,1
2258,,Quaternary,0001020000350420,2
2259,,Quaternary,1003310020500030,1
2260,,Quaternary,4100500220000010,1
2261,,Quaternary,0020050320301000,2
2262,,Quaternary,1003010400054010,1
2263,,Quaternary,4000100504010043,4
2264,,Quaternary,0300002030001050,3
2265,,Quaternary,1043003004000501,3
2266,,Quaternary,0012230041035004,1
2267,,Quaternary,3500230440301240,4
2268,,Quaternary,0350100440030000,4
2269,,Quaternary,3040500442010020,2
2270,,Quaternary,0103002504001030,1
2271,,Quaternary,2000401305300104,4
2272,,Quaternary,1003021020000035,2
2273,,Quaternary,0510000220004000,2
2274,,Quaternary,0340020541001020,4
2275,,Quaternary,0400000500030240,4
2276,,Quaternary,0302200000435000,3
2277,,Quaternary,2301021440325400,1
2278,,Quaternary,4120230534021230,1
2279,,Quaternary,2430000000534000,4
2280,,Quaternary,0524001020011000,1
2281,,Quaternary,0010020501021004,1
2282,,Quaternary,0020021050001000,2
2283,,Quaternary,1340050040103001,1
2284,,Quaternary,3000500400200002,2
2285,,Quaternary,0003001003000450,3
2286,,Quaternary,0003054030100002,3
2287,,Quaternary,0302205000030000,3
2288,,Quaternary,2003300203000050,3
2289,,Quaternary,1302020300003050,2
2290,,Quaternary,1324000520404200,2
2291,,Quaternary,0201000000024050,2
2292,,Quaternary,1040005130000103,3
2293,,Quaternary,3005001023400430,4
2294,,Quaternary,0130420004500002,2
2295,,Quaternary,1500000423400000,4
2296,,Quaternary,0103000003201050,3
2297,,Quaternary,3000000440301005,3
2298,,Quaternary,2000020000034305,2
2299,,Quaternary,1450020020404002,2
2300,,Quaternary,0003100050100300,3
2301,,Quaternary,1000403020400502,4
2302,,Quaternary,1300000020050030,3
2303,,Quaternary,0042310040030500,4
2304,,Quaternary,0020001224300500,2
2305,,Quaternary,0504200000303000,3
2306,,Quaternary,4300542002030034,3
2307,,Quaternary,0324421005300002,4
2308,,Quaternary,0350000402302400,4
2309,,Quaternary,4103100000050012,1
2310,,Quaternary,0020013020000540,2
2311,,Quaternary,1020014523000001,2
2312,,Quaternary,4300000300140052,3
2313,,Quaternary,0001001041305403,1
2314,,Quaternary,2000005003024013,2
2315,,Quaternary,0003120050000300,3
2316,,Quaternary,1005000223103000,3
2317,,Quaternary,4050020100000032,2
2318,,Quaternary,0040140050000004,4
2319,,Quaternary,3050000440300403,4
2320,,Quaternary,5030000213000210,2
2321,,Quaternary,1003500003044030,3
2322,,Quaternary,0000030020034050,3
2323,,Quaternary,0020310020000530,2
2324,,Quaternary,0001100020300053,1
2325,,Quaternary,0003001541000400,4
2326,,Quaternary,3100020120105002,1
2327,,Quaternary,1403510023040230,3
2328,,Quaternary,1002240000244530,2
2329,,Quaternary,4001240002000005,2
2330,,Quaternary,1500000400410100,4
2331,,Quaternary,1340200400103005,1
2332,,Quaternary,0001230000300105,3
2333,,Quaternary,0501003010003000,3
2334,,Quaternary,1032501403410003,3
2335,,Quaternary,0004100500300300,3
2336,,Quaternary,3001231401501023,3
2337,,Quaternary,4102005000042413,4
2338,,Quaternary,3020040000504002,4
2339,,Quaternary,0003040005144030,3
2340,,Quaternary,1040200405000300,4
2341,,Quaternary,0003003051201000,3
2342,,Quaternary,0043031000050100,1
2343,,Quaternary,0201200400000053,2
2344,,Quaternary,4003200430210540,3
2345,,Quaternary,4012020500403001,4
2346,,Quaternary,0030020400030500,3
2347,,Quaternary,4130030130501003,1
2348,,Quaternary,4000314002040500,4
2349,,Quaternary,0000040520004020,2
2350,,Quaternary,3001051040020403,3
2351,,Quaternary,0305342000002034,2
2352,,Quaternary,0003400220000540,2
2353,,Quaternary,1040000405004302,4
2354,,Quaternary,1000002420050010,1
2355,,Quaternary,2300020000201035,2
2356,,Quaternary,0100001003050002,1
2357,,Quaternary,0001503021403004,1
2358,,Quaternary,0000304104050130,3
2359,,Quaternary,0032000025004103,3
2360,,Quaternary,4005000000103100,1
2361,,Quaternary,1000531001040420,4
2362,,Quaternary,0041031021045000,1
2363,,Quaternary,1300041002450132,1
2364,,Quaternary,0304300000250032,3
2365,,Quaternary,4000120021400052,1
2366,,Quaternary,0005230441201000,1
2367,,Quaternary,0304201040000050,4
2368,,Quaternary,5000400000300302,3
2369,,Quaternary,3041200040050420,2
2370,,Quaternary,1040005003023100,3
2371,,Quaternary,3024140020014050,1
2372,,Quaternary,1023000223004500,2
2373,,Quaternary,2043000035000004,4
2374,,Quaternary,2403004150200132,1
2375,,Quaternary,0040040050000024,4
2376,,Quaternary,3142231405300003,2
2377,,Quaternary,3000500000010010,1
2378,,Quaternary,1500200300000130,3
2379,,Quaternary,0013340101500040,3
2380,,Quaternary,2000000200504010,2
2381,,Quaternary,0000100520304300,3
2382,,Quaternary,4000530000130041,1
2383,,Quaternary,1000000400354310,1
2384,,Quaternary,4312302101435030,1
2385,,Quaternary,4002120023000050,2
2386,,Quaternary,0041205003000023,3
2387,,Quaternary,0002300023000450,2
2388,,Quaternary,4150320023041403,3
2389,,Quaternary,0251230404204002,4
2390,,Quaternary,4300000534002030,3
2391,,Quaternary,0103023403005400,3
2392,,Quaternary,5003200000410310,1
2393,,Quaternary,4102020300205010,2
2394,,Quaternary,4300300001501040,3
2395,,Quaternary,5000304100200132,2
2396,,Quaternary,0005041301001002,1
2397,,Quaternary,0340200300054000,4
2398,,Quaternary,0420000251001000,2
2399,,Quaternary,0050140002044002,4
2400,,Quaternary,3000010050000013,1
2401,,Quaternary,4031030050401003,3
2402,,Quaternary,0340300440002500,4
2403,,Quaternary,1000020500000410,1
2404,,Quaternary,0030400503003000,3
2405,,Quaternary,3000120401430052,1
2406,,Quaternary,1023413220043501,2
2407,,Quaternary,0021200001005003,1
2408,,Quaternary,2000000000150200,2
2409,,Quaternary,0000054020040002,2
2410,,Quaternary,0050001020004002,2
2411,,Quaternary,0350103441000000,4
2412,,Quaternary,3040100540000003,4
2413,,Quaternary,2431501202400104,4
2414,,Quaternary,1203041220344500,3
2415,,Quaternary,0050312023400003,3
2416,,Quaternary,5400200002010100,1
2417,,Quaternary,1200300500200040,2
2418,,Quaternary,5000230100040400,4
2419,,Quaternary,2050001303000000,3
2420,,Quaternary,3010030021000054,3
2421,,Quaternary,0051200403000200,2
2422,,Quaternary,0002200001501000,2
2423,,Quaternary,0400314023000051,3
2424,,Quaternary,2403024000544002,2
2425,,Quaternary,0040130041020053,1
2426,,Quaternary,2004004005234000,4
2427,,Quaternary,5002203002400004,4
2428,,Quaternary,0001100024000500,1
2429,,Quaternary,0200000400021050,2
2430,,Quaternary,0045100030104003,1
2431,,Quaternary,1000005442302000,2
2432,,Quaternary,0503230000201000,2
2433,,Quaternary,0012350100202004,2
2434,,Quaternary,0403300052000004,4
2435,,Quaternary,0025314223040000,3
2436,,Quaternary,1020000220400501,2
2437,,Quaternary,1000001302050100,1
2438,,Quaternary,0045000303100100,1
2439,,Quaternary,4200352020040042,4
2440,,Quaternary,3124501004311043,4
2441,,Quaternary,1020000203500001,1
2442,,Quaternary,0025000021001043,1
2443,,Quaternary,0430000020035200,3
2444,,Quaternary,2401320400424053,2
2445,,Quaternary,0501200000303000,3
2446,,Quaternary,0403001002500104,4
2447,,Quaternary,0300120441200052,1
2448,,Quaternary,4200000300050020,2
2449,,Quaternary,0000005204004103,4
2450,,Quaternary,0403013223415004,3
2451,,Quaternary,4312024000300503,4
2452,,Quaternary,1400001003504000,4
2453,,Quaternary,3102401320010520,3
2454,,Quaternary,1023000203403504,2
2455,,Quaternary,0300021000521003,3
2456,,Quaternary,0010030050043100,1
2457,,Quaternary,0421005000044203,4
2458,,Quaternary,2431000510404213,4
2459,,Quaternary,1342203440000500,4
2460,,Quaternary,4312200001500000,2
2461,,Quaternary,0052100003403000,3
2462,,Quaternary,1000000500430010,1
2463,,Quaternary,0040200000020450,2
2464,,Quaternary,4005010000000014,1
2465,,Quaternary,1000200405204000,4
2466,,Quaternary,3001005003000423,3
2467,,Quaternary,3500002100430034,4
2468,,Quaternary,0012023450003000,2
2469,,Quaternary,2000054030200100,2
2470,,Quaternary,0250340221404300,3
2471,,Quaternary,4000040030500010,4
2472,,Quaternary,1002052040012000,1
2473,,Quaternary,1005040000400000,4
2474,,Quaternary,0050000400304000,4
2475,,Quaternary,1000500003200002,2
2476,,Quaternary,0003304203000050,3
2477,,Quaternary,0425030000023000,3
2478,,Quaternary,2000000200544013,2
2479,,Quaternary,2001120000544002,2
2480,,Quaternary,2000043000154000,4
2481,,Quaternary,0000240000041050,4
2482,,Quaternary,3500130220310013,1
2483,,Quaternary,0052001440010420,4
2484,,Quaternary,1003050223103201,1
2485,,Quaternary,0004401024300050,4
2486,,Quaternary,1300301020050100,1
2487,,Quaternary,1003050400414302,1
2488,,Quaternary,0302200440130051,2
2489,,Quaternary,4310520021340403,3
2490,,Quaternary,1320200040050200,2
2491,,Quaternary,1423310220044500,2
2492,,Quaternary,0032350023414013,1
2493,,Quaternary,0400100043000052,4
2494,,Quaternary,0000035000044000,4
2495,,Quaternary,5300000010203002,2
2496,,Quaternary,4010043501041000,1
2497,,Quaternary,0510030020400034,4
2498,,Quaternary,0413500240300304,3
2499,,Quaternary,4120005400411000,1
2500,,Quaternary,3001130020304050,1
2501,,Quaternary,0000053020004002,2
2502,,Quaternary,3041230000501003,3
2503,,Quaternary,0500000400400102,4
2504,,Quaternary,4000300101500403,3
2505,,Quaternary,0051021303003000,3
2506,,Quaternary,0020000253004200,2
2507,,Quaternary,5000020400324003,2
2508,,Quaternary,1000200000540100,1
2509,,Quaternary,5001040001400004,4
2510,,Quaternary,2030000203204503,2
2511,,Quaternary,4020020521400410,4
2512,,Quaternary,3001500441000413,1
2513,,Quaternary,0200100005420010,1
2514,,Quaternary,3002140000310500,3
2515,,Quaternary,0100400053000010,1
2516,,Quaternary,1000003430500001,1
2517,,Quaternary,0003230000420050,3
2518,,Quaternary,4302050121400034,4
2519,,Quaternary,0301014010053400,4
2520,,Quaternary,4100103003053040,4
2521,,Quaternary,1020010520000001,2
2522,,Quaternary,1320010040050010,1
2523,,Quaternary,0150000440001020,4
2524,,Quaternary,3000054020044002,2
2525,,Quaternary,1450304223040200,2
2526,,Quaternary,4020050223400200,4
2527,,Quaternary,0150100432000003,3
2528,,Quaternary,0300123020050010,3
2529,,Quaternary,4030130400530102,1
2530,,Quaternary,0420500200341000,4
2531,,Quaternary,0103002150044000,1
2532,,Quaternary,0100001020050000,1
2533,,Quaternary,3000201000501003,3
2534,,Quaternary,4020000500400001,4
2535,,Quaternary,0203100050300020,2
2536,,Quaternary,0301300400520403,3
2537,,Quaternary,5100230000310003,3
2538,,Quaternary,4312040020030530,2
2539,,Quaternary,3401104025000210,1
2540,,Quaternary,4300504000002413,3
2541,,Quaternary,5001030020400230,3
2542,,Quaternary,0000501020340403,4
2543,,Quaternary,4120305020010000,1
2544,,Quaternary,0003020500404032,4
2545,,Quaternary,1000300005040030,3
2546,,Quaternary,0100100404050013,1
2547,,Quaternary,0300123020050400,3
2548,,Quaternary,0503400220400004,4
2549,,Quaternary,0032240030410500,3
2550,,Quaternary,4005230000001230,3
2551,,Quaternary,2043020043001050,3
2552,,Quaternary,1032050003000013,1
2553,,Quaternary,1000501002400134,4
2554,,Quaternary,0100100020050203,1
2555,,Quaternary,1500002021034002,2
2556,,Quaternary,0002240010254210,4
2557,,Quaternary,1200301020040050,2
2558,,Quaternary,0153021040010400,4
2559,,Quaternary,0023401221340540,2
2560,,Quaternary,3421200003050210,2
2561,,Quaternary,0420400050000200,2
2562,,Quaternary,0020040100504003,4
2563,,Quaternary,0300500020400030,3
2564,,Quaternary,2103023450203402,4
2565,,Quaternary,0051124023044100,2
2566,,Quaternary,5000040010420004,4
2567,,Quaternary,1005400200303040,3
2568,,Quaternary,0103005030000040,3
2569,,Quaternary,0350200400004010,4
2570,,Quaternary,3041200001500403,3
2571,,Quaternary,5100103004204002,2
2572,,Quaternary,3502201402311003,1
2573,,Quaternary,1023230030010150,3
2574,,Quaternary,1002500001430004,4
2575,,Quaternary,0005100030100002,1
2576,,Quaternary,4030500023410003,3
2577,,Quaternary,1030001003054000,1
2578,,Quaternary,0450100220044013,2
2579,,Quaternary,1420305000044000,4
2580,,Quaternary,4123300023400054,3
2581,,Quaternary,4005240032000004,2
2582,,Quaternary,4020240000040005,2
2583,,Quaternary,1300051040000040,4
2584,,Quaternary,1030510023400213,3
2585,,Quaternary,4021040521400234,2
2586,,Quaternary,4320051020341003,4
2587,,Quaternary,3000015003000040,3
2588,,Quaternary,1005000023004030,3
2589,,Quaternary,3400000040000052,4
2590,,Quaternary,1500041330414132,3
2591,,Quaternary,2003000043001050,3
2592,,Quaternary,5000040000041000,4
2593,,Quaternary,2000000005100302,2
2594,,Quaternary,3000100320000510,3
2595,,Quaternary,0050400200130201,2
2596,,Quaternary,0300002530000002,3
2597,,Quaternary,4520004312043002,3
2598,,Quaternary,0400000450203100,4
2599,,Quaternary,1002001004053100,1
2600,,Quaternary,0040000340301005,4
2601,,Quaternary,5020410020010200,1
2602,,Quaternary,3000000320000150,3
2603,,Quaternary,4020140020430510,2
2604,,Quaternary,0003100000053100,1
2605,,Quaternary,1005010403003020,3
2606,,Quaternary,5040030040300023,3
2607,,Quaternary,0002400000400015,4
2608,,Quaternary,0000004101032050,1
2609,,Quaternary,0050001000044100,4
2610,,Quaternary,4000053020140001,4
2611,,Quaternary,4002052000133001,3
2612,,Quaternary,1003501040000300,3
2613,,Quaternary,1243042020054132,4
2614,,Quaternary,5200031200341023,3
2615,,Quaternary,0002230040301050,2
2616,,Quaternary,4012005324300104,4
2617,,Quaternary,2000013200040450,2
2618,,Quaternary,1302200050200003,3
2619,,Quaternary,1300000101000452,1
2620,,Quaternary,4020100020000504,2
2621,,Quaternary,1040200040020050,2
2622,,Quaternary,0300200340305000,3
2623,,Quaternary,4020040020300503,2
2624,,Quaternary,0001000041003050,1
2625,,Quaternary,0001103421000350,1
2626,,Quaternary,3124025000014010,4
2627,,Quaternary,4000502003400030,3
2628,,Quaternary,3000005003000023,3
2629,,Quaternary,3002230001500000,2
2630,,Quaternary,5030004223040403,4
2631,,Quaternary,0500001003400001,1
2632,,Quaternary,0200300220304050,2
2633,,Quaternary,1000405004010102,1
2634,,Quaternary,4000020521430400,4
2635,,Quaternary,0020030520001200,2
2636,,Quaternary,0241231400050020,2
2637,,Quaternary,0200001400321050,2
2638,,Quaternary,4002200000000350,2
2639,,Quaternary,0305100021000004,1
2640,,Quaternary,1003510023000030,3
2641,,Quaternary,4020000520000001,2
2642,,Quaternary,4200000003053040,4
2643,,Quaternary,4500040020030030,3
2644,,Quaternary,0200200400300050,2
2645,,Quaternary,0034120005004002,4
2646,,Quaternary,0005003030004300,3
2647,,Quaternary,3400500221400004,4
2648,,Quaternary,0010500200003100,1
2649,,Quaternary,4000050102000040,4
2650,,Quaternary,0400304021054000,4
2651,,Quaternary,0503002010004012,1
2652,,Quaternary,1423004223044500,2
2653,,Quaternary,3050002440002400,4
2654,,Quaternary,1000003501004000,1
2655,,Quaternary,0040150040020100,4
2656,,Quaternary,0305100000200010,1
2657,,Quaternary,2134100504214300,3
2658,,Quaternary,0342502030000400,4
2659,,Quaternary,1000053200103200,1
2660,,Quaternary,1003320040300500,3
2661,,Quaternary,0030000052001003,3
2662,,Quaternary,0020200000054003,2
2663,,Quaternary,0200231040020053,2
2664,,Quaternary,0001130020344053,1
2665,,Quaternary,0420405023003004,3
2666,,Quaternary,0102031040051000,1
2667,,Quaternary,3042230450300420,4
2668,,Quaternary,1000042000354000,4
2669,,Quaternary,0340501000040023,3
2670,,Quaternary,1000003001003050,1
2671,,Quaternary,1305400004030040,4
2672,,Quaternary,1003003501400004,1
2673,,Quaternary,3002000150000130,1
2674,,Quaternary,0051200002000410,2
2675,,Quaternary,0301001331405034,1
2676,,Quaternary,3100205000310000,1
2677,,Quaternary,2340023450120103,3
2678,,Quaternary,3000000150000010,1
2679,,Quaternary,2005100000040010,1
2680,,Quaternary,0103501020301342,3
2681,,Quaternary,0350100440000012,4
2682,,Quaternary,4032100002050014,1
2683,,Quaternary,4032040020100500,2
2684,,Quaternary,1300400500043000,3
2685,,Quaternary,1000200300054010,1
2686,,Quaternary,4012020000012500,1
2687,,Quaternary,0100021320005002,1
2688,,Quaternary,0001035000001034,1
2689,,Quaternary,4200001020000050,2
2690,,Quaternary,0342210005003020,2
2691,,Quaternary,0300250030101000,1
2692,,Quaternary,1004400001503020,4
2693,,Quaternary,3050000440020013,4
2694,,Quaternary,0001005000400100,1
2695,,Quaternary,2100430005030021,2
2696,,Quaternary,1000001003050020,1
2697,,Quaternary,3001100020000520,1
2698,,Quaternary,1320314220054010,1
2699,,Quaternary,4005020000001020,2
2700,,Quaternary,0100035000311000,1
2701,,Quaternary,1020020005004010,1
2702,,Quaternary,0000350003400004,4
2703,,Quaternary,0100120000254000,1
2704,,Quaternary,1020000520044200,2
2705,,Quaternary,4000123421430510,4
2706,,Quaternary,0030020043005004,3
2707,,Quaternary,4321204302043500,4
2708,,Quaternary,0051000020004210,2
2709,,Quaternary,3002020400030500,3
2710,,Quaternary,1002325000200100,1
2711,,Quaternary,2100000502001004,2
2712,,Quaternary,4050300100200100,1
2713,,Quaternary,1200001023050003,1
2714,,Quaternary,1300023031000015,3
2715,,Quaternary,0340050440133001,1
2716,,Quaternary,4023000203001500,2
2717,,Quaternary,1300010300050210,1
2718,,Quaternary,4010043531001000,1
2719,,Quaternary,0025100001403000,1
2720,,Quaternary,5103103200400004,4
2721,,Quaternary,0250341001030000,3
2722,,Quaternary,0421501021041203,4
2723,,Quaternary,4005000001402014,1
2724,,Quaternary,3002030400100051,3
2725,,Quaternary,0004052020004002,4
2726,,Quaternary,1500400020410200,4
2727,,Quaternary,0320000020000504,2
2728,,Quaternary,0023230005041000,2
2729,,Quaternary,1003304223040051,3
2730,,Quaternary,1030000403504000,4
2731,,Quaternary,0130400004010052,4
2732,,Quaternary,0001030005301000,1
2733,,Quaternary,3042200540300420,4
2734,,Quaternary,0520000001033000,3
2735,,Quaternary,2000100000250100,1
2736,,Quaternary,0100420050000410,1
2737,,Quaternary,3001035021301003,1
2738,,Quaternary,2300020040030005,2
2739,,Quaternary,0013000521001002,1
2740,,Quaternary,0521003220433204,3
2741,,Quaternary,1420310203500001,1
2742,,Quaternary,4000000301400005,4
2743,,Quaternary,1040053040010400,1
2744,,Quaternary,0201001050000100,1
2745,,Quaternary,4310305000041400,4
2746,,Quaternary,0005000310300410,1
2747,,Quaternary,0150000120000032,2
2748,,Quaternary,1002020320000450,2
2749,,Quaternary,0300003000450412,3
2750,,Quaternary,1003001030000050,3
2751,,Quaternary,1000205000010040,1
2752,,Quaternary,1003000400405030,4
2753,,Quaternary,3050002441300403,4
2754,,Quaternary,1043231004504102,2
2755,,Quaternary,0005000410404010,1
2756,,Quaternary,4000042023000053,4
2757,,Quaternary,3042231440501403,3
2758,,Quaternary,0530000410004000,4
2759,,Quaternary,2000050000240002,2
2760,,Quaternary,0203200430500010,2
2761,,Quaternary,0400000520034000,4
2762,,Quaternary,4103040130051340,4
2763,,Quaternary,1002200001500000,2
2764,,Quaternary,2001123401033050,1
2765,,Quaternary,0000000153002010,1
2766,,Quaternary,0102020300005010,2
2767,,Quaternary,1000000450200040,4
2768,,Quaternary,4500002000030002,2
2769,,Quaternary,1302000440200500,4
2770,,Quaternary,4002230000500040,2
2771,,Quaternary,4003000150000100,1
2772,,Quaternary,4312025000003104,4
2773,,Quaternary,0500002000420134,2
2774,,Quaternary,0002045020000000,2
2775,,Quaternary,4005041000000130,1
2776,,Quaternary,0031054242001024,1
2777,,Quaternary,0025040023004003,4
2778,,Quaternary,0030050004014003,3
2779,,Quaternary,0035200002140100,2
2780,,Quaternary,0023405023000000,3
2781,,Quaternary,4000000520400002,4
2782,,Quaternary,2005020401001030,1
2783,,Quaternary,2301020401500430,2
2784,,Quaternary,0103120030200510,3
2785,,Quaternary,4005000200101000,1
2786,,Quaternary,3040150441000003,3
2787,,Quaternary,1000450003400014,1
2788,,Quaternary,4500100002000010,1
2789,,Quaternary,1002231400253040,3
2790,,Quaternary,1020010520304000,2
2791,,Quaternary,2301123001053410,3
2792,,Quaternary,4100002020030540,2
2793,,Quaternary,1003010200403054,1
2794,,Quaternary,1403415003003000,3
2795,,Quaternary,0312304100252130,3
2796,,Quaternary,3000000400150230,3
2797,,Quaternary,2100100030000052,1
2798,,Quaternary,0001005000320103,1
2799,,Quaternary,0400100500420000,4
2800,,Quaternary,5100003030400014,4
2801,,Quaternary,4002100000050100,1
2802,,Quaternary,4200000020000015,2
2803,,Quaternary,4002350000200000,2
2804,,Quaternary,1000301000050104,1
2805,,Quaternary,0053340000044002,4
2806,,Quaternary,3020150020300003,3
2807,,Quaternary,0400005340000120,4
2808,,Quaternary,0350421020000002,2
2809,,Quaternary,1030310204030501,3
2810,,Quaternary,1000035030410100,1
2811,,Quaternary,0301500400300403,3
2812,,Quaternary,4302002020040500,2
2813,,Quaternary,1500002023144132,2
2814,,Quaternary,0100500030010010,1
2815,,Quaternary,0302205004000043,3
2816,,Quaternary,1020324003000052,3
2817,,Quaternary,2000020310400050,2
2818,,Quaternary,0401100000304350,1
2819,,Quaternary,1050300442030040,3
2820,,Quaternary,4002050300200100,2
2821,,Quaternary,1000000300050010,1
2822,,Quaternary,1003020521304010,1
2823,,Quaternary,2013324100544002,2
2824,,Quaternary,4023020503401000,4
2825,,Quaternary,0450320120104102,2
2826,,Quaternary,4302024534200130,3
2827,,Quaternary,1040500101002400,4
2828,,Quaternary,0030200450000003,3
2829,,Quaternary,2301003000501003,1
2830,,Quaternary,2400020003423054,2
2831,,Quaternary,1003300121040500,3
2832,,Quaternary,1500300040030030,3
2833,,Quaternary,0050010443000020,4
2834,,Quaternary,4030000152000003,3
2835,,Quaternary,3500103420434012,4
2836,,Quaternary,1540300000302400,3
2837,,Quaternary,0301310000501030,1
2838,,Quaternary,1000300103504002,1
2839,,Quaternary,5020030001044003,3
2840,,Quaternary,5200001020000100,1
2841,,Quaternary,3100100400350000,1
2842,,Quaternary,0501400021400200,4
2843,,Quaternary,4000002050000042,2
2844,,Quaternary,0300200301004050,3
2845,,Quaternary,0300200350000034,3
2846,,Quaternary,0400300003405000,4
2847,,Quaternary,4000040000203050,4
2848,,Quaternary,4000001000040052,4
2849,,Quaternary,1300000301004050,3
2850,,Quaternary,0025103021000004,1
2851,,Quaternary,4130020123000050,2
2852,,Quaternary,0003040020054000,4
2853,,Quaternary,0320000154000002,2
2854,,Quaternary,0340020300201005,2
2855,,Quaternary,0320400204133500,2
2856,,Quaternary,4020350021041043,4
2857,,Quaternary,0300200000200500,2
2858,,Quaternary,1002301000050100,1
2859,,Quaternary,1200200000303050,2
2860,,Quaternary,0300300020050130,3
2861,,Quaternary,0030050102104003,3
2862,,Quaternary,4321500401433010,1
2863,,Quaternary,0021031020345003,1
2864,,Quaternary,4050001201400204,2
2865,,Quaternary,2030000005404002,2
2866,,Quaternary,0051040020430210,2
2867,,Quaternary,0010100020353100,1
2868,,Quaternary,0100000304054010,1
2869,,Quaternary,0023015203043000,3
2870,,Quaternary,3100000440000520,4
2871,,Quaternary,0500100004200010,1
2872,,Quaternary,0000042030500004,4
2873,,Quaternary,1320000520000013,2
2874,,Quaternary,1420300123000530,1
2875,,Quaternary,0300050220404000,4
2876,,Quaternary,1300300441202050,3
2877,,Quaternary,1002000320305100,3
2878,,Quaternary,0504100020300010,1
2879,,Quaternary,2000004500240200,2
2880,,Quaternary,1203500400204300,2
2881,,Quaternary,0300001420050100,1
2882,,Quaternary,1200052130000030,3
2883,,Quaternary,2000300500200004,2
2884,,Quaternary,1003051440303100,3
2885,,Quaternary,0003001030000150,3
2886,,Quaternary,3124401005311042,4
2887,,Quaternary,0130005420001003,1
2888,,Quaternary,1400005020040030,4
2889,,Quaternary,3004000025000040,4
2890,,Quaternary,2400000150000130,1
2891,,Quaternary,0501310000404002,4
2892,,Quaternary,1500200300300000,3
2893,,Quaternary,0003300500402430,4
2894,,Quaternary,0020231040053201,2
2895,,Quaternary,2003053043000004,4
2896,,Quaternary,0405100000303100,3
2897,,Quaternary,0401014253044213,1
2898,,Quaternary,5300001020000401,1
2899,,Quaternary,3002002115400130,2
2900,,Quaternary,4010302150000104,1
2901,,Quaternary,0240002050040130,2
2902,,Quaternary,0150200440300000,4
2903,,Quaternary,2003020030504002,2
2904,,Quaternary,2400020000100054,2
2905,,Quaternary,0100000304015040,1
2906,,Quaternary,1300400001435010,3
2907,,Quaternary,4001200303005040,3
2908,,Quaternary,0003004030001050,3
2909,,Quaternary,2100020300051300,1
2910,,Quaternary,0001001021435000,1
2911,,Quaternary,0100120034050010,1
2912,,Quaternary,2001003441003050,1
2913,,Quaternary,3042100500000400,4
2914,,Quaternary,2031021450404103,1
2915,,Quaternary,2350000400304000,4
2916,,Quaternary,0502030440230041,4
2917,,Quaternary,0503001023001000,1
2918,,Quaternary,3042030005304000,4
2919,,Quaternary,1423310200140250,3
2920,,Quaternary,1000050030014010,1
2921,,Quaternary,0402100000354020,4
2922,,Quaternary,2000023400150000,2
2923,,Quaternary,4001004000501000,1
2924,,Quaternary,2040003450003400,4
2925,,Quaternary,1050014203000200,2
2926,,Quaternary,1040500003043421,4
2927,,Quaternary,2100000030050010,1
2928,,Quaternary,1002050323003124,2
2929,,Quaternary,3421530020400234,4
2930,,Quaternary,2010300105000400,1
2931,,Quaternary,1002450000300124,2
2932,,Quaternary,1023000203003500,2
2933,,Quaternary,1005040021400000,4
2934,,Quaternary,0103320000251002,1
2935,,Quaternary,2100000100200050,1
2936,,Quaternary,0005030000043040,3
2937,,Quaternary,3100005020301000,1
2938,,Quaternary,0413310203000054,3
2939,,Quaternary,4100100000350010,1
2940,,Quaternary,0020001302000105,2
2941,,Quaternary,3104005320001042,1
2942,,Quaternary,1002050003000020,2
2943,,Quaternary,1300005402002400,2
2944,,Quaternary,1042001045003020,2
2945,,Quaternary,0010100005043000,1
2946,,Quaternary,1050001243000104,4
2947,,Quaternary,5030032010000002,2
2948,,Quaternary,3045031401001000,1
2949,,Quaternary,0050100020400100,1
2950,,Quaternary,1050042020040010,4
2951,,Quaternary,4020003431400500,4
2952,,Quaternary,1030040020504100,4
2953,,Quaternary,1203013223140051,2
2954,,Quaternary,1000400100520400,4
2955,,Quaternary,0310023020005400,3
2956,,Quaternary,0003003030000510,3
2957,,Quaternary,0004105034014010,4
2958,,Quaternary,5000100000300003,3
2959,,Quaternary,2001123400530412,2
2960,,Quaternary,0001054010040000,1
2961,,Quaternary,0003500020140030,3
2962,,Quaternary,1420015200044200,4
2963,,Quaternary,5400000200304020,2
2964,,Quaternary,1000001020040025,1
2965,,Quaternary,1000001000000205,1
2966,,Quaternary,2104120000050320,2
2967,,Quaternary,0025001301021000,1
2968,,Quaternary,3021004020054000,4
2969,,Quaternary,3100005300301000,1
2970,,Quaternary,0320000510043000,3
2971,,Quaternary,0300205000103000,3
2972,,Quaternary,3040201440301503,4
2973,,Quaternary,1042200440000501,4
2974,,Quaternary,0400400220000510,2
2975,,Quaternary,1423013203105040,3
2976,,Quaternary,2001020001301050,2
2977,,Quaternary,3001030445000010,1
2978,,Quaternary,2500001013420004,4
2979,,Quaternary,4000000000250400,4
2980,,Quaternary,0003501043000002,3
2981,,Quaternary,1000300221004005,1
2982,,Quaternary,0000500221400014,1
2983,,Quaternary,4023501003401000,3
2984,,Quaternary,1000500000400004,4
2985,,Quaternary,2050004001031002,1
2986,,Quaternary,4200340020000052,4
2987,,Quaternary,0120540000014010,1
2988,,Quaternary,2300023040000015,2
2989,,Quaternary,0450100002033000,3
2990,,Quaternary,0000025030000003,3
2991,,Quaternary,1300320000520400,3
