ID,LST_num,condition,puzzles,solutions
2523,,Binary,3100200042350020,1
2524,,Binary,4312024020301050,2
2525,,Binary,0400310023544000,1
2526,,Binary,4001501030021234,2
2527,,Binary,2135000000000000,4
2528,,Binary,1024405000310042,1
2529,,Binary,0003320500044002,1
2530,,Binary,4130132520030041,4
2531,,Binary,3020500440021000,2
2532,,Binary,0023000020014152,3
2533,,Binary,1302050041000400,2
2534,,Binary,3451000001344003,2
2535,,Binary,1023320003104152,3
2536,,Binary,5431314013000203,2
2537,,Binary,4321301052430004,1
2538,,Binary,0003001520410004,2
2539,,Binary,4512000000030100,3
2540,,Binary,1300215440000020,3
2541,,Binary,3451104000344002,2
2542,,Binary,0041000300040005,2
2543,,Binary,5213034100241002,4
2544,,Binary,4003000530412014,2
2545,,Binary,2340023400104150,2
2546,,Binary,2000124050244312,3
2547,,Binary,0301000421030415,2
2548,,Binary,2103020035010310,4
2549,,Binary,3401104520044013,2
2550,,Binary,1523000003000030,4
2551,,Binary,4300541201431004,3
2552,,Binary,1300342102002530,1
2553,,Binary,0010035141321023,4
2554,,Binary,4000500130001004,2
2555,,Binary,5000201040301000,3
2556,,Binary,0400010303000510,2
2557,,Binary,2154104334204010,3
2558,,Binary,1000400021350020,4
2559,,Binary,1023000023450000,1
2560,,Binary,1300020401032500,4
2561,,Binary,0021004521343402,3
2562,,Binary,0024000524010003,2
2563,,Binary,1453320023004100,2
2564,,Binary,3524200302310042,1
2565,,Binary,0430004123104153,2
2566,,Binary,1000500223014000,3
2567,,Binary,3401530220044013,1
2568,,Binary,4125004023140002,3
2569,,Binary,1054241000300040,2
2570,,Binary,0400010223003510,2
2571,,Binary,1243230040305000,3
2572,,Binary,0000100000344513,2
2573,,Binary,3400500021434000,1
2574,,Binary,1423000223054001,4
2575,,Binary,0140005440300020,1
2576,,Binary,0320410204130500,2
2577,,Binary,1030002000500010,4
2578,,Binary,1003203402450312,1
2579,,Binary,3002000021534000,4
2580,,Binary,0430010023004510,2
2581,,Binary,2000420050001300,3
2582,,Binary,1400430025433214,1
2583,,Binary,3000100350004000,2
2584,,Binary,5312040020040003,4
2585,,Binary,3001000500021003,4
2586,,Binary,4320514200040013,3
2587,,Binary,0002324521340423,1
2588,,Binary,4351340000431030,2
2589,,Binary,3050001020301042,2
2590,,Binary,0000153420003010,2
2591,,Binary,5341120000004023,2
2592,,Binary,0301020401450432,3
2593,,Binary,0023001032510102,4
2594,,Binary,0423050223103201,1
2595,,Binary,0200030005300100,4
2596,,Binary,0003000440250002,1
2597,,Binary,4321004002540412,3
2598,,Binary,1420013023403514,2
2599,,Binary,0013000000005132,4
2600,,Binary,0020015220133040,3
2601,,Binary,2000400050033000,1
2602,,Binary,3002231440305000,1
2603,,Binary,1020020000044512,3
2604,,Binary,4002541030001020,2
2605,,Binary,1043040023005132,4
2606,,Binary,3152230400311000,4
2607,,Binary,3001124520300002,3
2608,,Binary,0002200400350403,1
2609,,Binary,2300500040031030,3
2610,,Binary,4100304053242410,1
2611,,Binary,3012125400430020,3
2612,,Binary,0001200440050003,2
2613,,Binary,1342243031204050,1
2614,,Binary,3021100300044512,3
2615,,Binary,0310020034204502,1
2616,,Binary,1023413203103250,4
2617,,Binary,0304004530010002,3
2618,,Binary,5241200040000003,3
2619,,Binary,1024201002410150,3
2620,,Binary,4012020521341003,1
2621,,Binary,2451001000003100,3
2622,,Binary,1524403020003000,3
2623,,Binary,1423003443050001,2
2624,,Binary,1324000121530002,4
2625,,Binary,3524401320000002,1
2626,,Binary,1420415223403200,3
2627,,Binary,2000000442530000,1
2628,,Binary,4310500430001003,2
2629,,Binary,2154400000210342,3
2630,,Binary,1000352400000013,1
2631,,Binary,2001103040005004,3
2632,,Binary,3040001001501023,3
2633,,Binary,1000500221043400,4
2634,,Binary,1000320050302010,4
2635,,Binary,5431310403400213,2
2636,,Binary,1000243031405013,4
2637,,Binary,4123300123050432,4
2638,,Binary,3401100021305000,4
2639,,Binary,3102153440010413,2
2640,,Binary,4312024521340003,1
2641,,Binary,0302000000103451,2
2642,,Binary,4213500030001340,2
2643,,Binary,3124020320304352,1
2644,,Binary,1354000020030040,2
2645,,Binary,0350123401420013,2
2646,,Binary,1203502020144132,3
2647,,Binary,1523000020000030,4
2648,,Binary,0413320005040130,3
2649,,Binary,0102304103252013,4
2650,,Binary,4020501021031200,3
2651,,Binary,5342002000044000,1
2652,,Binary,1524041021034201,3
2653,,Binary,0134024100050002,3
2654,,Binary,0421004021354300,4
2655,,Binary,4000100050103040,2
2656,,Binary,2153120004204312,4
2657,,Binary,4102235404200243,1
2658,,Binary,1000540020044210,3
2659,,Binary,3104103020005210,4
2660,,Binary,2351320400230402,4
2661,,Binary,1300000021544010,3
2662,,Binary,1000040025340000,1
2663,,Binary,3521010003400200,4
2664,,Binary,2150103030214310,4
2665,,Binary,0103523430210002,1
2666,,Binary,0341001441351420,2
2667,,Binary,1400520020004002,3
2668,,Binary,3521000020000000,4
2669,,Binary,4002123500003000,4
2670,,Binary,1200541020344000,3
2671,,Binary,4301040012400534,1
2672,,Binary,1420300020005000,4
2673,,Binary,2001400300050032,4
2674,,Binary,3542000340000000,1
2675,,Binary,0143123440250402,1
2676,,Binary,3152120000200413,4
2677,,Binary,0312042521430034,1
2678,,Binary,0003452100001000,3
2679,,Binary,0003320020005432,1
2680,,Binary,0001241501001000,3
2681,,Binary,2000024035214132,4
2682,,Binary,3000100050004003,2
2683,,Binary,1304041521034001,2
2684,,Binary,0420513223400200,4
2685,,Binary,1245031440023020,3
2686,,Binary,4513203001041040,2
2687,,Binary,3401500220044200,1
2688,,Binary,1403304523044032,1
2689,,Binary,1043201440020005,1
2690,,Binary,3125001023400000,4
2691,,Binary,2001000500030002,4
2692,,Binary,0020005020401230,1
2693,,Binary,0052041342313024,4
2694,,Binary,5020243030404213,1
2695,,Binary,2430325403024020,1
2696,,Binary,1000500223003040,4
2697,,Binary,0001104325340002,1
2698,,Binary,5123301003410002,4
2699,,Binary,5423003220040240,1
2700,,Binary,1304241030425030,4
2701,,Binary,3152002440130001,4
2702,,Binary,4020103220433514,2
2703,,Binary,4000540030421300,2
2704,,Binary,2000100050004003,3
2705,,Binary,4002100050003014,2
2706,,Binary,1324401304300152,4
2707,,Binary,0300245300400004,1
2708,,Binary,4325200302343100,1
2709,,Binary,2451010040000000,3
2710,,Binary,1002245101204203,3
2711,,Binary,1024400520433012,1
2712,,Binary,3040031440201452,3
2713,,Binary,1020500023003004,4
2714,,Binary,3021231541301000,4
2715,,Binary,0420513220041043,4
2716,,Binary,4312500034202034,1
2717,,Binary,5124000100000002,3
2718,,Binary,3451200403400203,2
2719,,Binary,0120405020310340,1
2720,,Binary,4100520023401032,3
2721,,Binary,2000124034250000,1
2722,,Binary,3001230441005003,1
2723,,Binary,1020003003503010,4
2724,,Binary,0034400521430002,1
2725,,Binary,1300040002404500,1
2726,,Binary,2100400050003000,1
2727,,Binary,0025000201033004,1
2728,,Binary,0510130224300104,2
2729,,Binary,3541201001000000,2
2730,,Binary,2351000040001000,4
2731,,Binary,4300300020405030,1
2732,,Binary,2103023404254012,1
2733,,Binary,4312002110050004,3
2734,,Binary,4301001300053002,4
2735,,Binary,1000000023004253,1
2736,,Binary,2340120405230402,1
2737,,Binary,2400514213000000,3
2738,,Binary,4312340000432534,1
2739,,Binary,0030235401401003,1
2740,,Binary,1354041032004032,2
2741,,Binary,5123000002040002,4
2742,,Binary,2400304050301000,4
2743,,Binary,1000403223005041,3
2744,,Binary,1203341521344000,2
2745,,Binary,1203540030204002,2
2746,,Binary,1042200040205000,3
2747,,Binary,1254300220004300,3
2748,,Binary,0541021001320423,3
2749,,Binary,4000540330001000,2
2750,,Binary,3000000441530000,2
2751,,Binary,4125000030400304,3
2752,,Binary,4000200300401254,3
2753,,Binary,3001030040025413,2
2754,,Binary,3001231041005020,1
2755,,Binary,0042201400351003,1
2756,,Binary,0341020441351023,2
2757,,Binary,4020005020310042,1
2758,,Binary,1324301501034001,2
2759,,Binary,4310542020031000,3
2760,,Binary,3000000400001453,2
2761,,Binary,1300020124005132,4
2762,,Binary,0300200031450030,2
2763,,Binary,1423415220143000,3
2764,,Binary,2050104034214312,3
2765,,Binary,1002020000003524,1
2766,,Binary,3152000440301020,4
2767,,Binary,5002302423014010,1
2768,,Binary,0005230400320103,1
2769,,Binary,1003000403450002,1
2770,,Binary,4351201030021034,2
2771,,Binary,0403014023150201,4
2772,,Binary,0400010005014310,2
2773,,Binary,1000500020304103,3
2774,,Binary,1423314200140050,3
2775,,Binary,4002000400050003,1
2776,,Binary,1203300100050002,4
2777,,Binary,4021543021403010,1
2778,,Binary,4321000421433015,2
2779,,Binary,2000000400021453,2
2780,,Binary,0003000520044031,2
2781,,Binary,4000520021431032,3
2782,,Binary,0023325420404130,1
2783,,Binary,1345342042032030,2
2784,,Binary,4010040052430004,1
2785,,Binary,4325001020400034,1
2786,,Binary,1420314523004030,2
2787,,Binary,4310304150002134,1
2788,,Binary,0040201342311524,3
2789,,Binary,2300000034254000,1
2790,,Binary,2031314053004013,1
2791,,Binary,3001501041231002,2
2792,,Binary,2001500030001030,4
2793,,Binary,1203000141352000,2
2794,,Binary,4125043223003014,3
2795,,Binary,3124500020011043,4
2796,,Binary,0005031440320403,1
2797,,Binary,1020513203403204,4
2798,,Binary,0502230041231230,4
2799,,Binary,1030325123104100,4
2800,,Binary,2401001053423104,1
2801,,Binary,4103235132101030,4
2802,,Binary,4100235400230240,1
2803,,Binary,0042205040300020,1
2804,,Binary,0020405020410010,3
2805,,Binary,2000124500204300,3
2806,,Binary,2004103040205040,3
2807,,Binary,0104154034214302,2
2808,,Binary,1354000101000010,2
2809,,Binary,4020541021001000,3
2810,,Binary,0050012010404010,3
2811,,Binary,0030002030400050,1
2812,,Binary,0041100440350003,2
2813,,Binary,5341000000000003,2
2814,,Binary,0402310423014500,2
2815,,Binary,0100000034254310,1
2816,,Binary,1040003000003521,4
2817,,Binary,2301123441035010,3
2818,,Binary,1040230040305420,3
2819,,Binary,1302002442350410,1
2820,,Binary,1402300423415100,4
2821,,Binary,5000320010004000,2
2822,,Binary,1400300023005200,4
2823,,Binary,3501120021434302,4
2824,,Binary,2000100050004300,3
2825,,Binary,4021510020001034,3
2826,,Binary,0012205342301024,4
2827,,Binary,1040203040005021,3
2828,,Binary,0000153440000003,2
2829,,Binary,4000543200000014,1
2830,,Binary,1042240302003524,1
2831,,Binary,3401031025401234,1
2832,,Binary,0542231442301400,1
2833,,Binary,1004421024305102,3
2834,,Binary,3021231041320050,4
2835,,Binary,1452001323003100,3
2836,,Binary,1032002023414053,1
2837,,Binary,2054024141301023,1
2838,,Binary,3402210042310504,3
2839,,Binary,1453203000000010,2
2840,,Binary,4312325100202104,4
2841,,Binary,0103020003000500,4
2842,,Binary,1300200000004253,1
2843,,Binary,0002125400400003,3
2844,,Binary,4302020030002435,1
2845,,Binary,0401301453420103,1
2846,,Binary,1453310223040230,2
2847,,Binary,4123004032541402,1
2848,,Binary,1400310220144251,3
2849,,Binary,1253000034204132,4
2850,,Binary,1002243051244010,3
2851,,Binary,0030300423404513,2
2852,,Binary,2001021330001452,3
2853,,Binary,5312300100002000,4
2854,,Binary,5023300023044201,1
2855,,Binary,0341001041500420,3
2856,,Binary,4302302020005000,1
2857,,Binary,4321005020400034,1
2858,,Binary,5400200040021000,3
2859,,Binary,0423021000414150,3
2860,,Binary,1003000400350042,1
2861,,Binary,2153103200144020,4
2862,,Binary,1020201000303541,2
2863,,Binary,0403004520144132,1
2864,,Binary,2431312050034300,1
2865,,Binary,3142000442350020,1
2866,,Binary,2403324540301300,1
2867,,Binary,0340002030104050,3
2868,,Binary,4521010000000000,3
2869,,Binary,2451001303003104,3
2870,,Binary,2130002000414352,1
2871,,Binary,4050041021431230,2
2872,,Binary,2000000200044513,2
2873,,Binary,0102201430251003,1
2874,,Binary,1304421324005102,3
2875,,Binary,4050042030400010,3
2876,,Binary,1003240030205000,4
2877,,Binary,1403300020005000,4
2878,,Binary,4302352100000134,4
2879,,Binary,0403304500244132,1
2880,,Binary,0300020441250402,3
2881,,Binary,3401500221004010,1
2882,,Binary,4312500430002003,1
2883,,Binary,0023320053144102,2
2884,,Binary,1023000023540000,1
2885,,Binary,1203001030012154,3
2886,,Binary,1230541020434300,3
2887,,Binary,0210030220303154,2
2888,,Binary,0040231041321450,2
2889,,Binary,0003000035414032,2
2890,,Binary,1400500020044100,3
2891,,Binary,4351204000121034,2
2892,,Binary,3021500023001003,4
2893,,Binary,2135430004000000,4
2894,,Binary,2030300050201000,4
2895,,Binary,4123123423050002,1
2896,,Binary,1004500020034200,3
2897,,Binary,0403300203050001,4
2898,,Binary,2000501034001000,4
2899,,Binary,1000201340005000,3
2900,,Binary,4051001002402134,2
2901,,Binary,1042200440050001,3
2902,,Binary,4301341521400004,2
2903,,Binary,1050203402414310,2
2904,,Binary,2301023451230002,4
2905,,Binary,3021531221300203,4
2906,,Binary,0021004021344053,1
2907,,Binary,0123005020311342,1
2908,,Binary,0001031441351403,2
2909,,Binary,3524100020014213,1
2910,,Binary,1423320050304302,2
2911,,Binary,0000012020004513,2
2912,,Binary,1400050023400200,1
2913,,Binary,1042501040003000,2
2914,,Binary,0403514223040200,3
2915,,Binary,1020403203003541,2
2916,,Binary,2001000430054013,2
2917,,Binary,0103143000144521,3
2918,,Binary,0054002020410030,1
2919,,Binary,0403013232002514,3
2920,,Binary,1403513223010010,4
2921,,Binary,4013240500241302,1
2922,,Binary,0020403220003541,2
2923,,Binary,1543030440020400,2
2924,,Binary,3100501324311042,4
2925,,Binary,0540231042301403,1
2926,,Binary,0324400121050002,3
2927,,Binary,0001315400030040,2
2928,,Binary,0003103223403514,2
2929,,Binary,4032100502410314,3
2930,,Binary,0201541313043002,2
2931,,Binary,1040200040305000,3
2932,,Binary,5024103220014013,3
2933,,Binary,0312300021341453,2
2934,,Binary,1003200040005400,3
2935,,Binary,2341003242153004,3
2936,,Binary,0023003023500040,1
2937,,Binary,4002500021301000,3
2938,,Binary,2001000441351420,2
2939,,Binary,1002201401203251,4
2940,,Binary,3512000020000000,4
2941,,Binary,4310500021001000,3
2942,,Binary,1320201331420050,3
2943,,Binary,1325421320300042,4
2944,,Binary,3020145020404013,3
2945,,Binary,5124400000310042,3
2946,,Binary,2153021443200402,4
2947,,Binary,3120054024010203,3
2948,,Binary,1000543030404213,2
2949,,Binary,4205000101421304,3
2950,,Binary,0020045223403010,3
2951,,Binary,0021421321301052,4
2952,,Binary,1325310000000010,4
2953,,Binary,0142230440350023,1
2954,,Binary,5403300223044000,1
2955,,Binary,2351020440030000,4
2956,,Binary,4320120401433510,4
2957,,Binary,1300324140005400,2
2958,,Binary,0300020334000504,1
2959,,Binary,0040203440100053,2
2960,,Binary,4012342002430054,3
2961,,Binary,4513000001000032,2
2962,,Binary,0053002000400130,1
2963,,Binary,0002000120453004,3
2964,,Binary,1040200040025400,3
2965,,Binary,2134120500014012,3
2966,,Binary,0030314203044513,2
2967,,Binary,3145231400311003,2
2968,,Binary,3152020000001020,4
2969,,Binary,5243231040020000,1
2970,,Binary,0521031001431204,4
2971,,Binary,4513000100000000,2
2972,,Binary,1243231541023000,4
2973,,Binary,2431300453404000,1
2974,,Binary,4523040000000000,1
2975,,Binary,2543000040000004,1
2976,,Binary,0003000534010042,4
2977,,Binary,3120500020301003,4
2978,,Binary,4125020020001002,3
2979,,Binary,1003003443050002,1
2980,,Binary,1403400020005000,3
2981,,Binary,0403315203000000,4
2982,,Binary,0421004023144150,3
2983,,Binary,2040100200144153,2
2984,,Binary,3041531441020023,2
2985,,Binary,2451024001044002,3
2986,,Binary,3050001020310040,2
2987,,Binary,0103143223043500,2
2988,,Binary,4020500330401000,2
2989,,Binary,1020315200000004,4
2990,,Binary,0021435021301043,1
2991,,Binary,0420235041321040,1
2992,,Binary,2004000041350040,2
2993,,Binary,1024201300404251,3
2994,,Binary,4130540030012010,1
2995,,Binary,1523304023140102,4
2996,,Binary,0001000451430300,2
2997,,Binary,3041000300050402,4
2998,,Binary,2041520030041432,4
2999,,Binary,0403354141002000,2
